Specimen ID,Insitution or collector,Date DNA Extracted,Species,Museum Label,Caste,Species Determination By,Collection Month,Collection Day,Collection Year,Latitude,Longitude,Country,Place Name,No. of ITS PCR,Proportion positive for Nosema
NIP00181,Michigan State,6/2/2011,pensylvanicus,TX: Bastrop Co. 11 May 1991; FW Stehr,W or Q?,,5,11,1991,30.045871,-97.351656,USA,"Bastrop County, TX",3,0.00
NIP00182,Michigan State,6/2/2011,pensylvanicus,OK: Caddo Co. Red Rock Canyon State Park; 23-24 July 1989,W,,7,,1989,35.439179,-98.354037,USA,"Red Rock Canyon State Park, Caddo County, OK",3,0.00
NIP00183,Pierre Rasmont,6/2/2011,terrestris (lusitanicus),"F. Var Collobrieres, La Malieres; ca280m, 13.iv.1988; S/Teline monspressulana; l",W,P. Rasmont 2009,4,13,1988,43.219526,6.321247,France,"La Maliere, Collobrieres France",3,0.00
NIP00184,Pierre Rasmont,6/2/2011,terrestris (lusitanicus),"F. Var Collobrieres, La Malieres; ca280m, 13.iv.1988; S/Teline monspressulana; l",W,P. Rasmont 2009,4,13,1988,43.219526,6.321247,France,"La Maliere, Collobrieres France",3,0.00
NIP00185,"University of Wisconsin, Madison",6/6/2011,affinis,,M,J Grixti,9,23,1995,43.0449,-89.3672,USA,"South of Manona Lake, Dane Co. WI",3,0.00
NIP00186,"University of Wisconsin, Madison",6/6/2011,affinis,,W,J Grixti,8,22,1983,43.0614,-89.5325,USA,"Reider Farm, Madison, Dane Co. WI",3,0.00
NIP00187,"University of Wisconsin, Madison",6/6/2011,affinis,,W,J Grixti,8,,1983,43.0614,-89.5325,USA,"Reider Farm, Madison, Dane Co. WI",3,0.00
NIP00188,"University of Wisconsin, Madison",6/6/2011,pensylvanicus,,M,R.W. Husband,9,3,1997,42.6904,-89.5934,USA,"T3N R8E Sect 31, Grant Co. WI",3,0.00
NIP00189,"University of Wisconsin, Madison",6/6/2011,terricola,,W,J Grixti,6,23,1998,44.0853,-90.225,USA,"Meadow Valley WA, Juneau Co. WI",3,0.00
NIP00190,"University of Wisconsin, Madison",6/6/2011,terricola,,W,R.W. Husband,7,23,1999,44.2557,-90.8726,USA,"T34N R19E Sect 15, Marinette Co., WI",3,0.00
NIP00191,Kansas University,6/6/2011,affinis,WV Braxton Co.; 5 km W Frametown; 14.vii.1996; col. B Alexander; SMO503803,W,B. Alexander,7,14,1996,38.646515,-80.936966,USA,"5 mi W of Frametown, Braxton Co. WV",3,0.00
NIP00192,Kansas University,6/7/2011,affinis,IL: Lake Co; Libertyville 6miSE; Elm Rd. 29 Jul 1999; Kuysz & Lees ex Net; SM050,W,,7,29,1999,42.219499,-87.871716,USA,"6 mi SE Libertyville, Lake Co. IL",3,0.00
NIP00193,Kansas University,6/7/2011,occidentalis,"Canada, B.C.; May 18 1985; L Fergusson; det RB Miller 1991",Q,RB Miller ,5,18,1985,53.726668,-127.647621,Canada,British Columbia,3,0.00
NIP00194,Kansas University,6/7/2011,occidentalis,VII 08 1992; Richmond; K MacKenzie; Canada B.C. Cranberry Site 1; det RM Miller ,W,RB Miller ,7,8,1992,49.163469,-123.137766,Canada,"Richmond, B.C.",3,0.00
NIP00195,Kansas University,6/7/2011,occidentalis,April 26 1984; Oyama BC Canada BC; C Scott; det RB Miller 1991,Q,RB Miller ,4,26,1984,50.109721,-119.369069,Canada,Oyama B.C.,3,0.00
NIP00196,Kansas University,6/7/2011,occidentalis,"V-6-83; Rutland BC, Anderson Rd Geen's; CD Scott; Det RB Miller",Q,RB Miller ,5,6,1983,49.9,-119.383333,Canada,"Rutland, B.C.",3,0.00
NIP00197,Kansas University,6/7/2011,occidentalis,Vii-07-1982; Richmond Canada BC; K MacKenzie; det RB Miller 1991,W,RB Miller ,7,7,1982,49.163469,-123.137766,Canada,"Richmond, B.C.",3,0.00
NIP00198,Kansas University,6/7/2011,pensylvanicus,"Wyoming, Goshen Co; Ft Laramie; 12 July 1988; CD Michener; on helianthus annuus;",W,,7,12,1988,42.212745,-104.517179,USA,"Fort Laramie, Goshen Co. WY",3,0.00
NIP00199,Kansas University,6/8/2011,pensylvanicus,NE: Cherry Co; 16kmS Valentine; 12 viii 1994; C Michener ex: Helianthus poetiola,W,RB Miller,8,12,1994,42.720011,-100.538063,USA,"16 km S Valentine, NE",3,0.00
NIP00200,Kansas University,6/8/2011,pensylvanicus,"TEXAS: Brewster Co.; Big Bend Nat Park; Pine Canyon 1500m; 8 July 1992, RL Minck",W,,7,8,1992,29.2549,-103.21656,USA,"Pine Canyon, Big Bend NP, TX",3,0.00
NIP00201,Kansas University,6/8/2011,pensylvanicus,Kansas: Barber Co. 24km N Medicine Lodge; 27 May 1991; RL & SR Minckley; ex: Del,Q,,5,27,1991,37.454,-98.597,USA,"24km N Medicine Lodge, Barber Co, KS",3,0.00
NIP00202,Kansas University,6/8/2011,pensylvanicus,NE: Cherry Co; 16kmS Valentine; 12 viii 1994; C Michener ex: Helianthus poetiola,W,RB Miller,8,12,1994,42.720011,-100.538063,USA,"16 km S Valentine, NE",3,0.00
NIP00203,Kansas University,6/8/2011,pensylvanicus,NE: Cherry Co; 16kmS Valentine; 12 viii 1994; C Michener ex: Helianthus poetiola,W,RB Miller,8,12,1994,42.720011,-100.538063,USA,"16 km S Valentine, NE",3,0.00
NIP00204,Kansas University,6/8/2011,pensylvanicus,Kansas:Douglas Co; 4mi NW Lawrence; 15 September 1983; CD Michener; Helianthus a,W,RB Miller,9,15,1983,39.0428,-95.3479,USA,"4km NW Lawrence, Douglas Co.. KS",3,0.00
NIP00205,Kansas University,6/8/2011,pensylvanicus,"Cape San Blas, FL; IN Ipomoea P.C.; Devall 9/21/86; det RB Miller; SM0663133",W or Q?,Michener,9,21,1986,29.663547,-85.355474,USA,"Cape San Blas, FL",3,0.00
NIP00206,Pierre Rasmont,6/30/2011,terrestris (lusitanicus),"F. Var, Bargemeon, Col du Bel Homme; LP0335,915m27.vii.1990; s/Echium vulgare L.",W,Pierre Rasmont 2009,7,27,1990,43.63993,6.568666,France,"Var, Bargemon, Col du Bel Homme",3,0.00
NIP00207,Pierre Rasmont,6/30/2011,terrestris (lusitanicus),"F. Var, Bargemeon, Col du Bel Homme; LP0335,915m27.vii.1990; s/Echium vulgare L.",W,Pierre Rasmont 2009,7,27,1990,43.63993,6.568666,France,"Var, Bargemon, Col du Bel Homme",3,0.00
NIP00208,Pierre Rasmont,6/30/2011,terrestris (lusitanicus),"F. Var, Bargemeon, Col du Bel Homme; LP0335,915m27.vii.1990; s/Echium vulgare L.",W,Pierre Rasmont 2009,7,27,1990,43.63993,6.568666,France,"Var, Bargemon, Col du Bel Homme",3,0.00
NIP00209,Pierre Rasmont,6/30/2011,terrestris (lusitanicus),"F. Var, Bargemeon, Col du Bel Homme; LP0335,915m27.vii.1990; s/Echium vulgare L.",W,Pierre Rasmont 2009,7,27,1990,43.63993,6.568666,France,"Var, Bargemon, Col du Bel Homme",3,0.00
NIP00210,University of Michigan,9/13/2011,terricola,MICHIGAN: Mackinac Co. Little Brevort coll. R. Husband,W,J Grixti 2008,8,9,1979,46.055558,-84.860042,USA,"Brevort, MI",3,0.00
NIP00211,Michigan State,9/13/2011,terricola,MICHIGAN: Marquette Co. coll. D.K. Young,M,,7,23,1982,46.422714,-87.584058,USA,Marquette Co. MI,6,0.00
NIP00212,Michigan State,9/13/2011,terricola,MICHIGAN: Marquette Co. coll. D.K. Young,M,,7,23,1982,46.422714,-87.584058,USA,Marquette Co. MI,6,0.00
NIP00213,Michigan State,9/13/2011,terricola,MICHIGAN: Marquette Co. coll. D.K. Young,M,,7,23,1982,46.422714,-87.584058,USA,Marquette Co. MI,3,0.00
NIP00214,Michigan State,9/13/2011,terricola,MICHIGAN: Marquette Co. coll. D.K. Young,M,,7,23,1982,46.422714,-87.584058,USA,Marquette Co. MI,3,0.00
NIP00215,Michigan State,9/19/2011,terricola,MICHIGAN: Marquette Co. coll. D.K. Young,M,,7,23,1982,46.422714,-87.584058,USA,Marquette Co. MI,3,0.00
NIP00216,Michigan State,9/19/2011,terricola,MICHIGAN: Marquette Co. coll. D.K. Young,W,,7,23,1982,46.422714,-87.584058,USA,Marquette Co. MI,6,0.00
NIP00217,Michigan State,9/19/2011,terricola,"MICH. Sagola, Dickinson Co. Coll. R.L. Fischer",M,,7,12,1983,46.088447,-88.076475,USA,"Sagola, Dickinson Co. MI",3,0.00
NIP00218,Michigan State,9/19/2011,terricola,MICHIGAN: Dickinson Co. Coll D.K. Young,M,,8,11,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00219,Michigan State,9/19/2011,terricola,"MICHIGAN: Ralph, Dickinson Co. coll. R.L. Fischer",W,,7,22,1983,46.108561,-87.783744,USA,"Ralph, Dickinson Co. MI",3,0.00
NIP00220,Michigan State,9/19/2011,terricola,MICHIGAN: Dickinson Co. Coll D.K. Young at flowers Solidago,M,,8,5,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00221,Michigan State,9/19/2011,terricola,"MI: Republic, Marquette Co. coll R.L. Fischer",M,,8,16,1990,46.406606,-87.975689,USA,"Republic, MI",3,0.00
NIP00222,Michigan State,9/19/2011,terricola,"MI Ralph, Dickinson Co. coll R.L. Fischer",Q,,8,7,1984,46.108561,-87.783744,USA,"Ralph, MI",3,0.00
NIP00223,Michigan State,9/19/2011,terricola,"MI Republic, Marquette Co. coll. R.L. Fischer",W,,8,16,1990,46.406606,-87.975689,USA,"Republic, MI",3,0.00
NIP00224,Michigan State,9/19/2011,terricola,MI: Dickinson Co. Malaise Trap coll. Phillip Waclawski,M,,8,29,1986,46.009581,-87.869861,USA,Dickinson Co. MI,6,0.00
NIP00225,Michigan State,9/22/2011,terricola,"MI: Republic, Marquette Co. coll. R.L. Fischer",M,,8,16,1990,46.406606,-87.975689,USA,"Republic, MI",3,0.00
NIP00226,Michigan State,9/22/2011,terricola,"MI: Ralph, Dickinson Co. coll R.L. Fischer",W,,7,18,1984,46.108561,-87.783744,USA,"Ralph, MI",6,0.33
NIP00227,Michigan State,9/22/2011,terricola,"MI: Ralph, Dickinson Co. coll R.L. Fischer",W,,8,7,1984,46.108561,-87.783744,USA,"Ralph, MI",3,0.00
NIP00228,Michigan State,9/22/2011,terricola,"MICH: Covington, Baraga Co. coll R.L. Fischer",M,,8,11,1987,46.541328,-88.537083,USA,"Covington, MI",3,0.00
NIP00229,Michigan State,9/22/2011,terricola,"MICH: Bingham, Leelanau Co. coll P.P. Waclawski at flowers Rubus",W,,6,18,1987,44.875833,-85.674247,USA,"Bingham, MI",3,0.00
NIP00230,Michigan State,9/22/2011,terricola,"MICH: Bingham, Leelanau Co. coll P.P. Waclawski ",W,,7,17,1987,44.875833,-85.674247,USA,"Bingham, MI",3,0.00
NIP00231,Michigan State,9/22/2011,terricola,MI: Dickinson Co. coll. P.P. Waclawski,W,,7,29,1986,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00232,Michigan State,9/22/2011,terricola,MI: Dickinson Co. coll. P.P. Waclawski,M,,8,21,1986,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00233,Michigan State,9/22/2011,terricola,MI: Dickinson Co. coll. P.P. Waclawski on Solidago sp.,W,,8,9,1986,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00234,Michigan State,9/22/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,W,,8,8,1982,46.009581,-87.869861,USA,Dickinson Co. MI,6,0.33
NIP00235,Michigan State,9/22/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,W,,8,8,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00236,Michigan State,9/22/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,W,,8,8,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00237,Michigan State,9/22/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,W,,8,8,1982,46.009581,-87.869861,USA,Dickinson Co. MI,6,0.00
NIP00238,Michigan State,9/22/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,M,,8,8,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00239,Michigan State,9/22/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,W,,8,8,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00240,Michigan State,9/22/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,M,,8,8,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00241,Michigan State,10/3/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,W,,8,5,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00242,Michigan State,10/3/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young,M,,8,22,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00243,Michigan State,10/3/2011,terricola,MICHIGAN: Dickinson Co. coll. D.K. Young at flowers Anaphalis margaritacea,M,,8,11,1982,46.009581,-87.869861,USA,Dickinson Co. MI,3,0.00
NIP00244,Michigan State,10/3/2011,pensylvanicus,TX: Aransas Co.: Rockport: coll. S.G. Wellso,Q,,4,17,1986,28.020572,-97.054433,USA,"Rockport, TX",6,0.17
NIP00245,Michigan State,10/3/2011,pensylvanicus,FLA: Alachua Co.: Gainesville: coll. R.L. Fischer,Q,,10,15,1990,29.651633,-82.324828,USA,"Gainesville, FL",3,0.00
NIP00246,Michigan State,10/3/2011,pensylvanicus,"ARKANSAS: Garland Co.: 20 mi west of Hot Springs, US 270; coll. Keith Roragen",Q,,3,22,1990,34.598711,-93.127767,USA,Garland Co. AR,3,0.00
NIP00247,Michigan State,10/3/2011,pensylvanicus,FLA: Alachua Co.: Gainesville: coll. R.L. Fischer,M,,10,15,1990,29.651633,-82.324828,USA,"Gainesville, FL",3,0.00
NIP00250,"University of Wisconsin, Madison",10/3/2011,terricola,WI: Wood co. Sandhill WA coll. Kathryn Kirk,W,Jennifer Grixti 2008,8,19,1998,44.307328,-90.130206,USA,Sandhill Wildlife Area: Wood Co. WI,3,0.00
NIP00251,"University of Wisconsin, Madison",10/3/2011,terricola,WISC: Oneida Co. Kemp Res. Sta. coll. Kip Montgomery,W,Jennifer Grixti 2008,6,22,1993,45.841172,-89.665969,USA,Kemp Res. Sta.: Oneida Co. WI,6,0.50
NIP00252,"University of Wisconsin, Madison",10/3/2011,terricola,WISC: Oneida Co. Kemp Res. Sta. coll. Trista N. Warrich,W,Jennifer Grixti 2008,9,24,2002,45.841172,-89.665969,USA,Kemp Res. Sta.: Oneida Co. WI,6,1.00
NIP00253,University of Minnesota,10/3/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00254,University of Minnesota,10/3/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,6,0.33
NIP00255,University of Minnesota,10/3/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,6,0.33
NIP00256,University of Minnesota,10/3/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,6,0.50
NIP00257,UW Madison,10/4/2011,pensylvanicus,"LaCrosse Co. WI; West Salem, site 12; root sever, pitfall trap 3; coll. Robert M",W,Jennifer Grixti 2008,8,18,2005,44.3571,-91.4258,USA,"West Salem, WI",3,0.00
NIP00258,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00259,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00260,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,6,0.17
NIP00261,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00262,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00263,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00264,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00265,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00266,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,6,0.17
NIP00267,University of Minnesota,10/4/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,Luhman 2008,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00269,"University of Wisconsin, Madison",10/4/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,M,Jennifer Grixti 2008,8,18,1982,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00270,"University of Wisconsin, Madison",10/4/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,22,1983,43.054656,-89.4624,USA ,"Rieder Farm Madison, WI",3,0.00
NIP00271,"University of Wisconsin, Madison",10/4/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,22,1983,43.054656,-89.4624,USA ,"Rieder Farm Madison, WI",3,0.00
NIP00272,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm ,W,Jennifer Grixti 2008,,,1982,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00273,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,22,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",6,0.50
NIP00274,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,22,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",6,0.00
NIP00275,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00276,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00277,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm ,M,Jennifer Grixti 2008,8,8,1982,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00278,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00279,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,22,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00280,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Middlton; coll. J Beehler,W,Jennifer Grixti 2008,9,6,1981,43.097217,-89.504289,USA,"Middleton, WI",3,0.00
NIP00281,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,22,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",6,0.33
NIP00282,"University of Wisconsin, Madison",10/6/2011,affinis,Dane Co. WI; Madison; Rieder farm coll. D Sammataro,W,Jennifer Grixti 2008,8,,1983,43.054656,-89.4624,USA,"Rieder Farm Madison, WI",3,0.00
NIP00283,University of Minnesota,10/6/2011,pensylvanicus,"TEXAS: Travis Co. Austin, Shoal Creek coll S.J. Weller",M,SJ Weller,10,3,1982,30.299928,-97.746675,USA,"Shoal Creek; Austin, TX",3,0.00
NIP00284,University of Minnesota,10/6/2011,pensylvanicus,Florida; Leon Co. Tallahassee Area coll. J. Haarstad,W,S. Czarnik 2009,11,2,1986,30.438256,-84.280733,USA,"Tallahassee, FL",6,0.17
NIP00285,University of Minnesota,10/6/2011,pensylvanicus,"Scott Co., MS; coll. M. Sabourin",Q,S. Czarnik 2009,4,13,1999,32.402142,-89.528053,USA,Scott Co. MS,3,0.00
NIP00286,University of Minnesota,10/6/2011,affinis,"Minnesota, Washington Co. Alton State Park recons. coll. C.C. Reed",Q,R.W. Thorp,6,12,1990,47.881214,-90.899006,USA,"Alton State Park, MN",6,0.00
NIP00287,University of Minnesota,10/10/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00288,University of Minnesota,10/10/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,6,0.17
NIP00289,University of Minnesota,10/10/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00290,University of Minnesota,10/10/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,W,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,6,0.00
NIP00291,University of Minnesota,10/10/2011,terricola,MN: Hubbard Co. Nander of the North Nursery. JB trap; coll. A Pruszinski,M,,9,,1993,47.186053,-94.941142,USA,Nander of the North Nursery; Hubbard CO. MN,3,0.00
NIP00292,University of Minnesota,10/10/2011,terricola,MINN: Pope Co. Strandness Prairie 4 mi NNE Starbuck coll. E. Ordway taken on Ped,Q,,5,27,1984,45.673706,-95.496317,USA,"Strandness Prairie, MI ",3,0.00
NIP00293,Kansas University,10/10/2011,occidentalis,CANADA: British Columbia; Richmond coll. K. MacKenzie,W,R.B. Miller 1991,7,8,1982,49.163469,-123.137767,Canada,"Richmond, BC",3,0.00
NIP00294,Kansas University,10/10/2011,occidentalis,CANADA: British Columbia; Derby Reach coll. K. MacKenzie,W,R.B. Miller 1991,6,9,1982,49.2077,-122.614431,Canada,"Derby Reach, BC ",3,0.00
NIP00295,Kansas University,10/10/2011,occidentalis,CANADA: British Columbia; Derby Reach coll. K. MacKenzie,W,R.B. Miller 1991,6,9,1982,49.2077,-122.614431,Canada,"Derby Reach, BC ",3,0.00
NIP00296,Kansas University,10/10/2011,occidentalis,Aleutian Islands; Vsevidof is. coll. W. Henry,W,P.H. Williams 2004,8,20,2002,52.984678,-168.468661,USA,"Vsevidof Island, Aleutian Islands",3,0.00
NIP00297,Kansas University,10/10/2011,occidentalis,CANADA: British Columbia; Langley coll. K. MacKenzie,W,R.B. Miller 1991,7,12,1982,49.098756,-122.654594,Canada,"Langley, BC",3,0.00
NIP00298,Kansas University,10/10/2011,affinis,ILLINOIS: Lake Co. Libertyville 6 me SE Elm Rd coll. Kuysz & Lees ex: net,M,,7,29,1999,42.215092,-87.871281,USA,"6 mi SE of Libertyville, IL",6,0.00
NIP00299,Kansas University,10/10/2011,affinis,ILLINOIS: Lake Co. Libertyville 6 me SE Elm Rd coll. Kuysz & Lees ex: net,M,R.W. Brooks,7,29,1999,42.215092,-87.871281,USA,"6 mi SE of Libertyville, IL",3,0.00
NIP00300,Kansas University,10/10/2011,affinis,ILLINOIS: Lake Co. Winthrop Harbor; Spring Bluff Forest Preserve coll. Kuysz & L,Q,R.W. Brooks,5,19,1999,42.486983,-87.811111,USA,"Spring Bluff Forest Preserve, Winthrop Harbor, IL",3,0.00
NIP00301,Kansas University,10/10/2011,terricola,MICH: Cheboygan Co. ,W,,7,5,1984,45.463322,-84.46515,USA,Cheboygan Co. MI,3,0.00
NIP00302,Kansas University,10/11/2011,terricola,CANADA: Saskatchewan Athabaska S.D.P.P Thomas Bay 200m coll. D. Brzoska,W,R.W. Brooks,7,17,2000,59.07,-108.58,Canada,"Athabasca Sand Dunes, Saskatchewan",6,1.00
